Timestamp,Apartment,Adriana N1204 - B Phase,Adriana N1204 - Bedroom AC,Adriana N1204 - Bedroom Lights and Fans,Adriana N1204 - Common Toilet Geyser,Adriana N1204 - Common Toilet Lights and Fans,Adriana N1204 - Dining Lights and Fans,Adriana N1204 - ELV DB Power Point,Adriana N1204 - Kitchen Fridge Power,Adriana N1204 - Kitchen Lights Fabs,Adriana N1204 - Kitchen Oven Power,Adriana N1204 - Living AC Point,Adriana N1204 - Master Bed AC,Adriana N1204 - Master Bed Geyser,Adriana N1204 - Master Bed Lights and Fans,Adriana N1204 - Master Toilet Lights and Fans,Adriana N1204 - R Phase,Adriana N1204 - Washing Machine,Adriana N1204 - Y Phase
2025-08-30 21:20:00,Adriana N1204,0.014614166666666666,0.0,0.0,0.0,0.0,0.006281666666666666,0.00041500000000000006,-6.916666666666665e-05,0.002045,0.0,0.0,0.0,0.0,0.0,0.0,0.002241666666666666,0.0,0.0006433333333333333
2025-08-30 21:25:00,Adriana N1204,0.014497499999999998,0.0,0.0,0.0,0.0,0.006243333333333333,0.0005383333333333334,0.005776666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006173333333333333,0.0,0.0007666666666666666
2025-08-30 21:30:00,Adriana N1204,0.014541666666666666,0.0,0.0,0.0,0.0,0.0063225,0.0004283333333333333,0.00599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006394166666666667,0.0,0.0006516666666666666
2025-08-30 21:35:00,Adriana N1204,0.01463083333333333,0.0,0.0,0.0,0.0,0.006295833333333332,0.0004116666666666667,0.006006666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006398333333333333,0.0,0.0006425
2025-08-30 21:40:00,Adriana N1204,0.01211,0.0,0.0,0.0,0.0,0.0062775,0.0004183333333333333,0.006041666666666666,0.0,0.0,0.0,0.0,0.0,0.0035499999999999998,0.0,0.00641,0.0,0.004150833333333333
2025-08-30 21:45:00,Adriana N1204,0.012035833333333332,0.0,0.0,0.0,0.0,0.0063125,0.0004591666666666666,0.0059791666666666665,0.0,0.0,0.0,0.0,0.0,0.0034716666666666663,0.0,0.006370833333333333,0.0,0.004113333333333333
2025-08-30 21:50:00,Adriana N1204,0.012138333333333333,0.0,0.0,0.0,0.0,0.006273333333333333,0.0004133333333333333,-8.166666666666667e-05,0.0,0.0,0.0,0.0,0.0,0.0034716666666666663,0.0,0.0002375,0.0,0.004073333333333333
2025-08-30 21:55:00,Adriana N1204,0.011836666666666665,0.0,0.0,0.0,0.0,0.006111666666666666,0.0004316666666666666,-3.4166666666666666e-05,0.0,0.0,0.0,0.0,0.0,0.0032833333333333334,0.0,0.00022583333333333334,0.0,0.0038975
2025-08-30 22:00:00,Adriana N1204,0.011741666666666668,0.0,0.0,0.0,0.0,0.006098333333333333,0.0004158333333333333,-4.0833333333333334e-05,0.0,0.0,0.0,0.0,0.0,0.0033099999999999996,0.0,0.00022,0.0,0.0038966666666666663
2025-08-30 22:05:00,Adriana N1204,0.011729999999999999,0.0,0.0,0.0,0.0,0.006087499999999999,0.0004125,-5.5e-05,0.0,0.0,0.0,0.0,0.0,0.003248333333333333,0.0,0.00022749999999999997,0.0,0.0038399999999999997
2025-08-30 22:10:00,Adriana N1204,0.011817499999999998,0.0,0.0,0.0,0.0,0.006095833333333333,0.0004283333333333333,-5.666666666666667e-05,0.0,0.0,0.0,0.0,0.0,0.0032491666666666667,0.0,0.00023583333333333334,0.0,0.003868333333333333
2025-08-30 22:15:00,Adriana N1204,0.011748333333333331,0.0,0.0,0.0,0.0,0.0061075,0.00041749999999999996,-5.333333333333333e-05,0.0,0.0,0.0,0.0,0.0,0.0032666666666666664,0.0,0.00022333333333333333,0.0,0.0038666666666666663
2025-08-30 22:20:00,Adriana N1204,0.011713333333333333,0.0,0.0,0.0,0.0,0.006092499999999999,0.00042416666666666666,-3.833333333333333e-05,0.0,0.0,0.0,0.0,0.0,0.0032400000000000003,0.0,0.00022166666666666667,0.0,0.0038441666666666667
2025-08-30 22:25:00,Adriana N1204,0.011735833333333334,0.0,0.0,0.0,0.0,0.006076666666666666,0.00041,-5.333333333333333e-05,0.0,0.0,0.0,0.0,0.0,0.003253333333333333,0.0,0.00021666666666666668,0.0,0.0038399999999999997
2025-08-30 22:30:00,Adriana N1204,0.011815833333333333,0.0,0.0,0.0,0.0,0.006110833333333333,0.00044,-6.416666666666666e-05,0.0,0.0,0.0,0.0,0.0,0.0032408333333333334,0.0,0.00021083333333333333,0.0,0.0038566666666666667
2025-08-30 22:35:00,Adriana N1204,0.011683333333333332,0.0,0.0,0.0,0.0,0.0060775000000000004,0.00041500000000000006,0.005288333333333333,0.0,0.0,0.0,0.0,0.0,0.003248333333333333,0.0,0.00565,0.0,0.003845833333333333
2025-08-30 22:40:00,Adriana N1204,0.011859999999999999,0.0,0.0,0.0,0.0,0.0061383333333333324,0.0004125,0.005685,0.0,0.0,0.0,0.0,0.0,0.003258333333333333,0.0,0.006064999999999999,0.0,0.003861666666666667
